"","POINT_X","POINT_Y","_RUN1","_RUN2","_RUN3","_Full"
"228",24.74527,71.1085,TRUE,TRUE,FALSE,TRUE
"229",16.39083,69.0404,FALSE,FALSE,FALSE,TRUE
"230",10.40123,59.07207,TRUE,TRUE,TRUE,TRUE
"231",10.4477,59.09312,TRUE,FALSE,TRUE,TRUE
"232",8.07974,58.19089,FALSE,TRUE,TRUE,TRUE
"233",7.94445,58.15583,TRUE,TRUE,TRUE,TRUE
"234",10.49924,59.29141,TRUE,TRUE,FALSE,TRUE
"235",7.0671,62.73311,TRUE,TRUE,TRUE,TRUE
"236",8.23842,62.45489,TRUE,TRUE,TRUE,TRUE
"237",5.61816,59.87569,FALSE,TRUE,FALSE,TRUE
"238",9.81945,61.58675,TRUE,TRUE,TRUE,TRUE
"239",6.17332,53.22653,FALSE,FALSE,FALSE,TRUE
"240",6.10143,53.40669,TRUE,FALSE,TRUE,TRUE
"241",5.785,51.70059,FALSE,TRUE,TRUE,TRUE
"242",6.47728,53.40387,TRUE,TRUE,TRUE,TRUE
"243",4.33434,51.87632,TRUE,FALSE,TRUE,TRUE
"244",6.15736,52.32793,TRUE,TRUE,FALSE,TRUE
"245",7.34438,61.28547,TRUE,FALSE,FALSE,TRUE
"246",5.53732,60.20903,TRUE,TRUE,FALSE,TRUE
"247",10.14569,62.11348,TRUE,TRUE,TRUE,TRUE
"248",7.03506,58.13498,FALSE,TRUE,TRUE,TRUE
"249",18.47839,69.42461,TRUE,TRUE,TRUE,TRUE
"250",21.09041,69.37104,FALSE,TRUE,TRUE,TRUE
"251",5.97958,60.21865,FALSE,TRUE,FALSE,TRUE
"252",9.60341,58.87848,TRUE,TRUE,TRUE,TRUE
"253",6.70076,58.06718,TRUE,TRUE,TRUE,TRUE
"254",5.50875,58.74428,TRUE,TRUE,TRUE,TRUE
"255",7.44057,58.01602,TRUE,TRUE,FALSE,TRUE
"256",9.41667,48.75003,FALSE,FALSE,TRUE,TRUE
"257",7.75,48.45003,TRUE,FALSE,TRUE,TRUE
"258",6.23863,51.55339,TRUE,TRUE,TRUE,TRUE
"259",25,57.8,TRUE,TRUE,FALSE,TRUE
"260",56.9,61.8,FALSE,TRUE,TRUE,TRUE
"261",8.75,49.05003,TRUE,TRUE,TRUE,TRUE
"262",12.4492,56.2959,FALSE,TRUE,TRUE,TRUE
"263",16.3792,56.4249,TRUE,TRUE,TRUE,TRUE
"264",19.7313,63.5045,TRUE,TRUE,FALSE,TRUE
"265",16.5767,56.7992,TRUE,TRUE,TRUE,TRUE
"266",12.58063,66.20151,TRUE,TRUE,TRUE,TRUE
"267",9.64281,60.10178,TRUE,TRUE,TRUE,TRUE
"268",30.51237,70.2429,FALSE,TRUE,TRUE,TRUE
"269",-0.24249,54.0679,TRUE,TRUE,TRUE,TRUE
"270",6.61989,53.1329,TRUE,TRUE,TRUE,TRUE
"271",5.79857,53.18347,TRUE,FALSE,TRUE,TRUE
"272",4.75735,52.77813,TRUE,FALSE,TRUE,TRUE
"273",14.4726,63.2269,TRUE,FALSE,TRUE,TRUE
"274",6.25,50.95003,TRUE,TRUE,TRUE,TRUE
"275",-99.067,19.017,TRUE,TRUE,TRUE,TRUE
"276",5.77905,58.52464,TRUE,TRUE,TRUE,TRUE
"277",6.77904,58.06776,TRUE,TRUE,FALSE,TRUE
"278",5.59261,59.02033,TRUE,TRUE,TRUE,TRUE
"279",9.24649,62.00644,TRUE,FALSE,TRUE,TRUE
"280",5.79616,58.51185,TRUE,TRUE,FALSE,TRUE
"281",10.2487,63.34146,FALSE,TRUE,TRUE,TRUE
"282",7.15387,62.98346,TRUE,TRUE,TRUE,TRUE
"283",24.71103,71.10754,TRUE,TRUE,TRUE,TRUE
"284",19.659,69.65681,TRUE,TRUE,TRUE,TRUE
"285",10.40662,63.01707,TRUE,FALSE,TRUE,TRUE
"286",10.39823,59.0625,TRUE,TRUE,TRUE,TRUE
"287",17.81036,68.75178,FALSE,FALSE,TRUE,TRUE
"288",5.76295,58.53213,TRUE,TRUE,TRUE,TRUE
"289",9.16983,62.03686,TRUE,TRUE,TRUE,TRUE
"290",5.75548,58.53459,TRUE,TRUE,FALSE,TRUE
"291",12.519,56.2587,TRUE,TRUE,TRUE,TRUE
"292",5.56677,51.38653,TRUE,TRUE,TRUE,TRUE
"293",6.22477,52.01288,TRUE,TRUE,TRUE,TRUE
"294",4.05327,51.55883,TRUE,TRUE,FALSE,TRUE
"295",4.62703,51.74374,TRUE,TRUE,TRUE,TRUE
"296",6.07294,51.60937,TRUE,TRUE,FALSE,TRUE
"297",5.1343,51.65605,TRUE,FALSE,FALSE,TRUE
"298",14.8904,59.2793,TRUE,TRUE,TRUE,TRUE
"299",6.17251,53.1816,FALSE,TRUE,TRUE,TRUE
"300",0.09544,51.63463,TRUE,FALSE,FALSE,TRUE
"301",-0.33127,51.82133,TRUE,TRUE,TRUE,TRUE
"302",14.08333,52.95003,FALSE,TRUE,TRUE,TRUE
"303",11.75,51.05003,TRUE,TRUE,TRUE,TRUE
"304",13.58333,50.95003,FALSE,TRUE,TRUE,TRUE
"305",10.08333,48.85002,FALSE,TRUE,TRUE,TRUE
"306",7.75,48.05002,FALSE,TRUE,TRUE,TRUE
"307",18.15717,69.63164,TRUE,TRUE,TRUE,TRUE
"308",10.34638,59.45595,TRUE,FALSE,TRUE,TRUE
"309",9.52108,58.85854,TRUE,TRUE,TRUE,TRUE
"310",9.47526,58.85822,TRUE,TRUE,TRUE,TRUE
"311",21.31964,77.97031,TRUE,FALSE,TRUE,TRUE
"312",9.85829,58.96383,TRUE,TRUE,FALSE,TRUE
"313",11.69577,60.85476,TRUE,TRUE,FALSE,TRUE
"314",20.8,48.6,FALSE,TRUE,TRUE,TRUE
"315",7.89957,54.18346,FALSE,TRUE,TRUE,TRUE
"316",9.91667,47.85002,TRUE,TRUE,TRUE,TRUE
"317",11.5544,58.3054,TRUE,FALSE,FALSE,TRUE
"318",12.9355,55.5674,FALSE,TRUE,TRUE,TRUE
"319",14.2027,55.7092,TRUE,TRUE,TRUE,TRUE
"320",12.8289,56.6646,TRUE,TRUE,FALSE,TRUE
"321",11.25,51.35003,TRUE,TRUE,TRUE,TRUE
"322",6.75,49.25003,TRUE,TRUE,TRUE,TRUE
"323",12.47278,66.19515,TRUE,TRUE,TRUE,TRUE
"324",11.01084,59.03273,TRUE,TRUE,TRUE,TRUE
"325",18.71912,70.07899,TRUE,TRUE,TRUE,TRUE
"326",19.29306,69.22194,FALSE,TRUE,TRUE,TRUE
"327",10.3962,59.1081,TRUE,TRUE,TRUE,TRUE
"328",9.75054,58.98871,TRUE,TRUE,FALSE,TRUE
"329",5.76669,58.53087,TRUE,TRUE,TRUE,TRUE
"330",6.61992,58.08736,TRUE,TRUE,FALSE,TRUE
"331",-97.533,20.417,TRUE,FALSE,TRUE,TRUE
"332",9.63837,60.08047,FALSE,TRUE,TRUE,TRUE
"333",16.78993,69.26828,TRUE,FALSE,TRUE,TRUE
"334",10.25998,63.07647,TRUE,TRUE,TRUE,TRUE
"335",30.72719,70.42871,TRUE,TRUE,TRUE,TRUE
"336",30.57628,70.50638,TRUE,TRUE,TRUE,TRUE
"337",21.28907,69.63466,TRUE,FALSE,TRUE,TRUE
"338",10.63503,59.8925,FALSE,TRUE,FALSE,TRUE
"339",11.04031,59.847,TRUE,TRUE,FALSE,TRUE
"340",-3.36167,55.96053,TRUE,TRUE,TRUE,TRUE
"341",-1.4827,52.64126,TRUE,TRUE,TRUE,TRUE
"342",6.90917,52.85995,FALSE,TRUE,TRUE,TRUE
"343",6.98832,52.99373,TRUE,TRUE,TRUE,TRUE
"344",6.83793,52.95071,TRUE,TRUE,TRUE,TRUE
"345",6.98503,52.9039,TRUE,TRUE,TRUE,TRUE
"346",4.90703,52.64402,FALSE,TRUE,TRUE,TRUE
"347",4.68326,52.77772,TRUE,TRUE,TRUE,TRUE
"348",5.79772,53.09361,TRUE,TRUE,TRUE,TRUE
"349",10.57347,59.19814,TRUE,TRUE,TRUE,TRUE
"350",10.71767,59.87949,TRUE,FALSE,TRUE,TRUE
"351",10.54039,59.88516,TRUE,FALSE,TRUE,TRUE
"352",23.23587,70.77392,TRUE,FALSE,FALSE,TRUE
"353",29.70056,70.54791,FALSE,FALSE,TRUE,TRUE
"354",10.39664,59.06972,FALSE,TRUE,TRUE,TRUE
"355",6.60769,58.09079,TRUE,FALSE,TRUE,TRUE
"356",18.60078,69.13293,TRUE,TRUE,TRUE,TRUE
"357",5.67378,58.80155,TRUE,TRUE,TRUE,TRUE
"358",10.40686,59.10505,TRUE,TRUE,TRUE,TRUE
"359",9.99441,59.26443,TRUE,TRUE,TRUE,TRUE
"360",48.4,64.6,TRUE,TRUE,TRUE,TRUE
"361",6.09772,53.18207,FALSE,TRUE,TRUE,TRUE
"362",5.71964,52.64453,FALSE,TRUE,TRUE,TRUE
"363",4.83985,52.10447,TRUE,TRUE,TRUE,TRUE
"364",4.70147,51.60937,FALSE,FALSE,TRUE,TRUE
"365",6.76356,52.95159,TRUE,FALSE,TRUE,TRUE
"366",14.6143,65.0932,TRUE,TRUE,TRUE,TRUE
"367",16.6145,56.4901,FALSE,TRUE,TRUE,TRUE
"368",12.9394,56.5818,TRUE,TRUE,TRUE,TRUE
"369",12.9989,55.7313,TRUE,TRUE,TRUE,TRUE
"370",10.71663,59.88277,TRUE,TRUE,TRUE,TRUE
"371",15.87595,69.27368,FALSE,TRUE,TRUE,TRUE
"372",11.35556,64.11426,TRUE,FALSE,TRUE,TRUE
"373",-0.48535,51.55363,TRUE,TRUE,TRUE,TRUE
"374",-0.06425,51.27762,TRUE,FALSE,TRUE,TRUE
"375",0.6,42.6,TRUE,TRUE,TRUE,TRUE
"376",43.3,54.7,TRUE,FALSE,TRUE,TRUE
"377",7.8,48.9,TRUE,TRUE,TRUE,TRUE
"378",9.08333,48.35003,TRUE,TRUE,TRUE,TRUE
"379",10.45082,59.0667,TRUE,TRUE,TRUE,TRUE
"380",23.24056,69.0207,TRUE,TRUE,FALSE,TRUE
"381",11.59216,60.90114,FALSE,TRUE,TRUE,TRUE
"382",5.72751,58.53683,TRUE,TRUE,TRUE,TRUE
"383",5.70669,58.53571,TRUE,TRUE,TRUE,TRUE
"384",5.60117,58.87646,FALSE,TRUE,FALSE,TRUE
"385",11.1513,58.8456,FALSE,FALSE,TRUE,TRUE
"386",13.5542,55.6918,TRUE,TRUE,TRUE,TRUE
"387",12.4476,56.3018,TRUE,FALSE,TRUE,TRUE
"388",14.2006,55.7037,FALSE,TRUE,FALSE,TRUE
"389",11.1502,58.8459,TRUE,FALSE,TRUE,TRUE
"390",14.0887,55.3848,TRUE,TRUE,TRUE,TRUE
"391",12.4516,56.3011,TRUE,FALSE,TRUE,TRUE
