"","POINT_X","POINT_Y","_RUN1","_RUN2","_RUN3","_Full"
"125",-1.19512,59.91809,TRUE,TRUE,TRUE,TRUE
"126",0.12069,52.17377,TRUE,FALSE,TRUE,TRUE
"127",-2.83353,53.71829,TRUE,TRUE,TRUE,TRUE
"128",-3.19874,55.87235,FALSE,FALSE,TRUE,TRUE
"129",6.80186,62.8168,TRUE,FALSE,TRUE,TRUE
"130",15.87595,69.27368,FALSE,FALSE,TRUE,TRUE
"131",12.38533,66.05839,TRUE,FALSE,TRUE,TRUE
"132",-0.64025,51.19579,TRUE,TRUE,TRUE,TRUE
"133",-2.2208,52.46237,TRUE,TRUE,TRUE,TRUE
"134",0.14235,52.62302,TRUE,TRUE,TRUE,TRUE
"135",-10.04906,53.79699,TRUE,TRUE,FALSE,TRUE
"136",-1.46842,53.8099,TRUE,TRUE,TRUE,TRUE
"137",-2.2259,53.45129,TRUE,TRUE,TRUE,TRUE
"138",-5.60654,54.5096,TRUE,TRUE,TRUE,TRUE
"139",18.26617,80.17126,TRUE,TRUE,TRUE,TRUE
"140",14.4095,56.1393,TRUE,TRUE,TRUE,TRUE
"141",-5.9518,54.57442,TRUE,TRUE,TRUE,TRUE
"142",-4.61195,55.49088,TRUE,TRUE,TRUE,TRUE
"143",0.07097,51.09542,TRUE,TRUE,TRUE,TRUE
"144",-8.07742,54.6231,TRUE,TRUE,TRUE,TRUE
"145",-2.07514,53.36158,TRUE,TRUE,FALSE,TRUE
"146",-4.78272,55.66692,TRUE,TRUE,TRUE,TRUE
"147",9.47884,62.18077,TRUE,TRUE,TRUE,TRUE
"148",29.245,70.79758,TRUE,FALSE,TRUE,TRUE
"149",10.4535,59.07889,TRUE,TRUE,TRUE,TRUE
"150",5.70022,58.53644,TRUE,TRUE,FALSE,TRUE
"151",11.00919,59.03247,TRUE,TRUE,TRUE,TRUE
"152",5.74616,58.53572,FALSE,TRUE,TRUE,TRUE
"153",9.10648,62.06131,TRUE,TRUE,TRUE,TRUE
"154",19.04487,74.44588,FALSE,TRUE,TRUE,TRUE
"155",31.03719,70.30852,TRUE,TRUE,FALSE,TRUE
"156",15.6806,56.0751,TRUE,TRUE,TRUE,TRUE
"157",5.5481,58.81114,TRUE,TRUE,TRUE,TRUE
"158",30.67222,70.25117,TRUE,TRUE,TRUE,TRUE
"159",7.15387,62.98346,TRUE,FALSE,FALSE,TRUE
"160",9.60341,58.87848,TRUE,TRUE,TRUE,TRUE
"161",17.7,60,TRUE,FALSE,TRUE,TRUE
"162",-5.98315,54.56596,TRUE,FALSE,TRUE,TRUE
"163",-6.67189,58.12849,FALSE,TRUE,TRUE,TRUE
"164",-6.5254,58.31368,TRUE,TRUE,FALSE,TRUE
"165",-0.53534,54.43139,TRUE,TRUE,TRUE,TRUE
"166",-3.36167,55.96053,TRUE,FALSE,TRUE,TRUE
"167",10.74321,59.88952,TRUE,TRUE,TRUE,TRUE
"168",28.44627,70.51194,TRUE,FALSE,TRUE,TRUE
"169",28.18897,70.40421,TRUE,TRUE,TRUE,TRUE
"170",12.3562,56.9246,TRUE,FALSE,FALSE,TRUE
"171",13.25,52.35003,TRUE,FALSE,TRUE,TRUE
"172",5.55942,58.86622,TRUE,FALSE,TRUE,TRUE
"173",10.46824,59.08354,TRUE,TRUE,FALSE,TRUE
"174",5.72751,58.53683,TRUE,TRUE,TRUE,TRUE
"175",8.07974,58.19089,TRUE,TRUE,TRUE,TRUE
"176",5.56092,58.86707,TRUE,FALSE,TRUE,TRUE
"177",10.67997,59.31562,TRUE,TRUE,TRUE,TRUE
"178",-7.39581,57.28979,TRUE,FALSE,TRUE,TRUE
"179",-1.77875,52.55228,FALSE,TRUE,TRUE,TRUE
"180",-6.38175,54.4326,TRUE,TRUE,TRUE,TRUE
"181",30.6713,70.25119,TRUE,TRUE,TRUE,TRUE
"182",10.25,52.75003,FALSE,TRUE,TRUE,TRUE
"183",9.61373,58.88625,TRUE,TRUE,TRUE,TRUE
"184",158.85805,-54.61804,TRUE,TRUE,TRUE,TRUE
"185",-93.98,58.77,TRUE,TRUE,FALSE,TRUE
"186",10.46566,59.22285,FALSE,FALSE,TRUE,TRUE
"187",-6.18683,56.88624,FALSE,TRUE,TRUE,TRUE
"188",-2.35928,51.383,TRUE,FALSE,TRUE,TRUE
"189",-1.47949,52.91097,FALSE,FALSE,TRUE,TRUE
"190",-3.48839,50.74453,TRUE,TRUE,TRUE,TRUE
