"","POINT_X","POINT_Y","_RUN1","_RUN2","_RUN3","_Full"
"187",9.64281,60.10178,FALSE,TRUE,FALSE,TRUE
"188",-8.07328,52.28676,FALSE,FALSE,FALSE,TRUE
"189",-5.90129,54.78466,TRUE,TRUE,TRUE,TRUE
"190",9.58333,51.85003,TRUE,TRUE,TRUE,TRUE
"191",8.08333,48.85002,TRUE,TRUE,TRUE,TRUE
"192",14.25,51.65003,TRUE,TRUE,FALSE,TRUE
"193",-100.097,19.193,TRUE,TRUE,TRUE,TRUE
"194",-96.825,19.535,TRUE,FALSE,TRUE,TRUE
"195",18.3971,63.7624,TRUE,FALSE,TRUE,TRUE
"196",11.75,48.95003,TRUE,FALSE,FALSE,TRUE
"197",-2.07375,52.55246,TRUE,TRUE,TRUE,TRUE
"198",-6.27636,53.26289,TRUE,TRUE,FALSE,TRUE
"199",-2.64796,51.47169,TRUE,TRUE,TRUE,TRUE
"200",-9.24308,52.19036,FALSE,TRUE,TRUE,TRUE
"201",23.5,46.3,TRUE,FALSE,TRUE,TRUE
"202",6.09772,53.18207,TRUE,TRUE,TRUE,TRUE
"203",6.8937,52.41073,TRUE,TRUE,TRUE,TRUE
"204",7.08333,51.05003,TRUE,TRUE,TRUE,TRUE
"205",8.58333,49.55003,TRUE,TRUE,TRUE,TRUE
"206",6.13,49.61,TRUE,TRUE,TRUE,TRUE
"207",-9.69554,54.23847,TRUE,TRUE,TRUE,TRUE
"208",-5.70348,50.06533,FALSE,FALSE,TRUE,TRUE
"209",-2.07813,54.97951,TRUE,TRUE,FALSE,TRUE
"210",13.961,62.8718,TRUE,TRUE,TRUE,TRUE
"211",13.9639,62.8711,TRUE,TRUE,TRUE,TRUE
"212",14.4086,56.1394,FALSE,TRUE,TRUE,TRUE
"213",11.75,48.35002,TRUE,TRUE,TRUE,TRUE
"214",-9.30629,53.07524,TRUE,TRUE,TRUE,TRUE
"215",-4.19249,50.64346,TRUE,TRUE,TRUE,TRUE
"216",-0.92013,51.4685,TRUE,TRUE,TRUE,TRUE
"217",0.08311,51.36503,TRUE,FALSE,TRUE,TRUE
"218",-9.26882,53.08886,FALSE,TRUE,TRUE,TRUE
"219",-6.27274,53.35271,TRUE,TRUE,TRUE,TRUE
"220",-3.07146,51.10885,TRUE,TRUE,TRUE,TRUE
"221",-3.66873,51.82133,TRUE,TRUE,FALSE,TRUE
"222",-2.78884,51.29097,TRUE,TRUE,FALSE,TRUE
"223",-0.47328,51.91318,TRUE,TRUE,TRUE,TRUE
"224",-3.64775,55.14814,FALSE,FALSE,TRUE,TRUE
"225",-6.7877,53.49856,TRUE,TRUE,TRUE,TRUE
"226",14.4726,63.2269,FALSE,TRUE,TRUE,TRUE
"227",9.75,49.85003,TRUE,TRUE,TRUE,TRUE
"228",-104.05,23.583,FALSE,TRUE,TRUE,TRUE
"229",-5.28499,50.07794,TRUE,FALSE,TRUE,TRUE
"230",-2.93225,51.28991,TRUE,TRUE,TRUE,TRUE
"231",-1.92925,50.66407,TRUE,FALSE,TRUE,TRUE
"232",16.0586,60.221,TRUE,TRUE,FALSE,TRUE
"233",-6.2101,53.25766,FALSE,FALSE,FALSE,TRUE
"234",-99.567,18.55,TRUE,TRUE,TRUE,TRUE
"235",-99.311,19.061,TRUE,TRUE,TRUE,TRUE
"236",-2.65704,52.10109,TRUE,TRUE,FALSE,TRUE
"237",-1.60935,54.9789,TRUE,FALSE,TRUE,TRUE
"238",-9.4151,52.99734,TRUE,TRUE,TRUE,TRUE
"239",12.58333,51.55003,FALSE,TRUE,FALSE,TRUE
"240",11.58333,49.75003,TRUE,TRUE,TRUE,TRUE
"241",15,47.8,TRUE,FALSE,TRUE,TRUE
"242",-5.98315,54.56596,TRUE,TRUE,TRUE,TRUE
"243",11.5544,58.3054,TRUE,TRUE,TRUE,TRUE
"244",14.25,52.45003,TRUE,FALSE,TRUE,TRUE
"245",11.25,51.05003,TRUE,TRUE,TRUE,TRUE
"246",9.25,47.75002,FALSE,TRUE,TRUE,TRUE
"247",-4.11643,52.08392,FALSE,TRUE,TRUE,TRUE
"248",-2.93407,51.37983,TRUE,TRUE,FALSE,TRUE
"249",0.23103,51.45225,TRUE,TRUE,TRUE,TRUE
"250",-3.76501,50.56078,FALSE,FALSE,FALSE,TRUE
"251",-60.633,-62.95,TRUE,TRUE,TRUE,TRUE
"252",8.91667,51.75003,TRUE,FALSE,TRUE,TRUE
"253",10.08333,50.95003,TRUE,TRUE,TRUE,TRUE
"254",4.7,43.7,TRUE,FALSE,TRUE,TRUE
"255",10.41667,49.55002,TRUE,TRUE,TRUE,TRUE
"256",10.75,48.85002,FALSE,TRUE,FALSE,TRUE
"257",8.91667,54.15003,TRUE,TRUE,TRUE,TRUE
"258",8.91667,54.05003,FALSE,TRUE,FALSE,TRUE
"259",8.75,54.65003,TRUE,TRUE,TRUE,TRUE
"260",8.91667,54.25003,FALSE,FALSE,TRUE,TRUE
"261",8.2,55.5,TRUE,TRUE,FALSE,TRUE
"262",8.75,54.75003,TRUE,TRUE,TRUE,TRUE
"263",8.41667,54.95003,TRUE,TRUE,TRUE,TRUE
"264",8.58333,54.95003,TRUE,TRUE,FALSE,TRUE
"265",8.41667,55.05003,TRUE,FALSE,TRUE,TRUE
"266",9.91667,54.65003,TRUE,TRUE,FALSE,TRUE
"267",8.58333,52.75003,FALSE,TRUE,FALSE,TRUE
"268",8.5,57,TRUE,TRUE,TRUE,TRUE
"269",6.6,53,TRUE,TRUE,TRUE,TRUE
"270",8.25,51.15003,TRUE,TRUE,TRUE,TRUE
"271",10.08333,51.05003,TRUE,TRUE,TRUE,TRUE
"272",11.08333,49.25003,FALSE,TRUE,TRUE,TRUE
"273",20.1,49.1,TRUE,TRUE,TRUE,TRUE
"274",5.6,50.8,FALSE,TRUE,TRUE,TRUE
"275",5.2,52.3,TRUE,TRUE,TRUE,TRUE
"276",4.8,52.3,TRUE,TRUE,FALSE,TRUE
"277",16.9,48.7,TRUE,TRUE,TRUE,TRUE
"278",23.8,35.3,TRUE,TRUE,FALSE,TRUE
"279",23.8,35.2,TRUE,TRUE,FALSE,TRUE
"280",23.9,35.3,TRUE,TRUE,TRUE,TRUE
"281",10.75,53.85003,TRUE,TRUE,TRUE,TRUE
"282",11.08333,49.55003,TRUE,TRUE,TRUE,TRUE
"283",-2.3,46.7,TRUE,TRUE,TRUE,TRUE
"284",24.9,60.1,TRUE,TRUE,TRUE,TRUE
"285",4.9,60.3,TRUE,TRUE,TRUE,TRUE
"286",8.75,53.85003,FALSE,TRUE,TRUE,TRUE
"287",20.3,69.6,TRUE,FALSE,TRUE,TRUE
"288",16.3,78.8,TRUE,TRUE,TRUE,TRUE
"289",8.75,53.05003,TRUE,FALSE,TRUE,TRUE
"290",7.89957,54.18346,TRUE,TRUE,TRUE,TRUE
"291",8.75,50.85003,FALSE,TRUE,FALSE,TRUE
"292",12.9,59.9,TRUE,FALSE,TRUE,TRUE
"293",11.6,56.8,TRUE,FALSE,TRUE,TRUE
"294",1.3,50.1,TRUE,TRUE,TRUE,TRUE
"295",15.6,58.1,TRUE,FALSE,TRUE,TRUE
"296",-6.7,33.5,TRUE,TRUE,TRUE,TRUE
"297",19.9,60.2,TRUE,TRUE,TRUE,TRUE
"298",24.6,60.4,TRUE,TRUE,TRUE,TRUE
"299",7,62.7,TRUE,TRUE,TRUE,TRUE
"300",10,56,FALSE,TRUE,TRUE,TRUE
"301",14.6,48.5,TRUE,TRUE,FALSE,TRUE
"302",14.9,48.4,TRUE,TRUE,FALSE,TRUE
"303",13.6,47.3,TRUE,TRUE,TRUE,TRUE
"304",15.2,48.9,TRUE,TRUE,TRUE,TRUE
"305",13.3,48,TRUE,TRUE,TRUE,TRUE
"306",2,47.4,TRUE,TRUE,TRUE,TRUE
"307",8.08333,53.75003,FALSE,TRUE,TRUE,TRUE
"308",-5.5,42.7,TRUE,FALSE,TRUE,TRUE
"309",10.08333,50.65003,TRUE,TRUE,TRUE,TRUE
"310",10.25,50.65003,TRUE,TRUE,FALSE,TRUE
"311",10.08333,50.55003,TRUE,TRUE,TRUE,TRUE
"312",11.3,43.3,TRUE,TRUE,TRUE,TRUE
"313",11.58333,52.05003,TRUE,TRUE,TRUE,TRUE
"314",8.58333,50.15003,FALSE,TRUE,TRUE,TRUE
"315",13.6,46.5,TRUE,TRUE,TRUE,TRUE
"316",8.75,53.15003,TRUE,TRUE,FALSE,TRUE
"317",8.75,50.65003,TRUE,TRUE,FALSE,TRUE
"318",6,43,FALSE,TRUE,TRUE,TRUE
"319",7.08333,49.35002,TRUE,TRUE,TRUE,TRUE
"320",7.25,49.25003,TRUE,TRUE,TRUE,TRUE
"321",9.75,52.55003,TRUE,TRUE,TRUE,TRUE
"322",4.8,43.7,TRUE,FALSE,TRUE,TRUE
"323",14.25,51.15003,TRUE,FALSE,TRUE,TRUE
"324",8.91667,53.15003,FALSE,TRUE,TRUE,TRUE
"325",9.7,46.4,TRUE,TRUE,TRUE,TRUE
"326",17.9,40.1,TRUE,TRUE,FALSE,TRUE
"327",13.75,51.05003,TRUE,TRUE,FALSE,TRUE
"328",9.8,46.5,TRUE,FALSE,TRUE,TRUE
"329",10,46.3,TRUE,FALSE,FALSE,TRUE
"330",6.76498,52.99652,TRUE,TRUE,TRUE,TRUE
"331",6.4627,52.81987,TRUE,TRUE,TRUE,TRUE
"332",5.78265,51.43094,TRUE,TRUE,FALSE,TRUE
"333",4.91801,51.61044,FALSE,TRUE,FALSE,TRUE
"334",5.06237,51.61093,TRUE,TRUE,TRUE,TRUE
"335",5.20233,52.68978,TRUE,TRUE,TRUE,TRUE
"336",5.05341,52.82426,TRUE,TRUE,TRUE,TRUE
"337",4.76997,51.87941,FALSE,TRUE,TRUE,TRUE
"338",4.7675,52.05917,TRUE,TRUE,TRUE,TRUE
"339",7.2211,53.21509,TRUE,FALSE,FALSE,TRUE
"340",4.83145,52.7785,TRUE,TRUE,FALSE,TRUE
"341",4.98048,52.68923,TRUE,FALSE,TRUE,TRUE
"342",4.83819,52.23928,TRUE,TRUE,TRUE,TRUE
"343",5.13505,51.52122,TRUE,TRUE,TRUE,TRUE
"344",4.9152,51.88009,TRUE,TRUE,TRUE,TRUE
"345",4.69667,51.92395,TRUE,TRUE,TRUE,TRUE
"346",4.98214,52.50949,FALSE,TRUE,FALSE,TRUE
"347",6.53568,52.77426,TRUE,TRUE,TRUE,TRUE
"348",6.68784,52.90751,TRUE,TRUE,TRUE,TRUE
"349",4.77425,51.56483,TRUE,TRUE,TRUE,TRUE
"350",5.05409,52.73439,FALSE,TRUE,TRUE,TRUE
"351",3.54694,51.5969,FALSE,FALSE,TRUE,TRUE
"352",4.98255,52.46456,TRUE,TRUE,TRUE,TRUE
"353",5.5738,53.09417,FALSE,TRUE,TRUE,TRUE
"354",5.49494,51.38662,FALSE,TRUE,TRUE,TRUE
"355",6.61353,52.90829,TRUE,TRUE,TRUE,TRUE
"356",4.8404,52.05953,TRUE,TRUE,TRUE,TRUE
"357",4.40399,52.01175,TRUE,TRUE,TRUE,TRUE
"358",5.05306,52.86919,FALSE,TRUE,TRUE,TRUE
"359",4.97965,52.7791,TRUE,TRUE,TRUE,TRUE
"360",5.13279,51.9257,FALSE,TRUE,TRUE,TRUE
