POINT_X,POINT_Y,mm_pres
10.39379000000,59.07101000000,1
6.83546000000,62.83620000000,1
9.91667000000,51.45003000000,1
2.10000000000,47.90000000000,1
10.58333000000,52.15003000000,1
8.41667000000,48.95002000000,1
6.41666000000,50.85003000000,1
6.60851000000,52.72859000000,1
5.63786000000,51.25156000000,1
5.85593000000,51.56550000000,1
4.90456000000,52.86868000000,1
5.13202000000,52.06052000000,1
5.64871000000,53.13896000000,1
5.71139000000,51.52105000000,1
6.51832000000,52.10031000000,1
6.91074000000,52.90487000000,1
6.02559000000,53.36219000000,1
5.91963000000,50.84611000000,1
5.78900000000,52.14999000000,1
14.27890000000,55.47140000000,1
13.20320000000,55.70480000000,1
11.92730000000,57.50760000000,1
14.40550000000,56.14120000000,1
14.40260000000,56.13960000000,1
10.80336000000,62.14096000000,1
5.75323000000,58.84232000000,1
9.97368000000,58.98469000000,1
21.23164000000,69.53823000000,1
11.19902000000,61.69763000000,1
8.95602000000,59.21680000000,1
11.43535000000,59.11560000000,1
5.56021000000,58.86120000000,1
15.42340000000,59.18640000000,1
12.51370000000,56.26220000000,1
4.00000000000,47.20000000000,1
9.75000000000,48.05002000000,1
14.33590000000,55.57340000000,1
10.41667000000,48.15002000000,1
10.41667000000,48.05002000000,1
9.60828000000,58.88149000000,1
18.99305000000,69.62927000000,1
24.74527000000,71.10850000000,1
16.39083000000,69.04040000000,1
10.40123000000,59.07207000000,1
10.44770000000,59.09312000000,1
8.07974000000,58.19089000000,1
7.94445000000,58.15583000000,1
10.49924000000,59.29141000000,1
7.06710000000,62.73311000000,1
8.23842000000,62.45489000000,1
5.61816000000,59.87569000000,1
9.81945000000,61.58675000000,1
6.17332000000,53.22653000000,1
6.10143000000,53.40669000000,1
5.78500000000,51.70059000000,1
6.47728000000,53.40387000000,1
4.33434000000,51.87632000000,1
6.15736000000,52.32793000000,1
7.34438000000,61.28547000000,1
5.53732000000,60.20903000000,1
10.14569000000,62.11348000000,1
7.03506000000,58.13498000000,1
18.47839000000,69.42461000000,1
21.09041000000,69.37104000000,1
5.97958000000,60.21865000000,1
9.60341000000,58.87848000000,1
6.70076000000,58.06718000000,1
5.50875000000,58.74428000000,1
7.44057000000,58.01602000000,1
9.41667000000,48.75003000000,1
7.75000000000,48.45003000000,1
6.23863000000,51.55339000000,1
25.00000000000,57.80000000000,1
56.90000000000,61.80000000000,1
8.75000000000,49.05003000000,1
12.44920000000,56.29590000000,1
16.37920000000,56.42490000000,1
19.73130000000,63.50450000000,1
16.57670000000,56.79920000000,1
12.58063000000,66.20151000000,1
9.64281000000,60.10178000000,1
30.51237000000,70.24290000000,1
-0.24249000000,54.06790000000,1
6.61989000000,53.13290000000,1
5.79857000000,53.18347000000,1
4.75735000000,52.77813000000,1
14.47260000000,63.22690000000,1
6.25000000000,50.95003000000,1
5.77905000000,58.52464000000,1
6.77904000000,58.06776000000,1
5.59261000000,59.02033000000,1
9.24649000000,62.00644000000,1
5.79616000000,58.51185000000,1
10.24870000000,63.34146000000,1
7.15387000000,62.98346000000,1
24.71103000000,71.10754000000,1
19.65900000000,69.65681000000,1
10.40662000000,63.01707000000,1
10.39823000000,59.06250000000,1
17.81036000000,68.75178000000,1
5.76295000000,58.53213000000,1
9.16983000000,62.03686000000,1
5.75548000000,58.53459000000,1
12.51900000000,56.25870000000,1
5.56677000000,51.38653000000,1
6.22477000000,52.01288000000,1
4.05327000000,51.55883000000,1
4.62703000000,51.74374000000,1
6.07294000000,51.60937000000,1
5.13430000000,51.65605000000,1
14.89040000000,59.27930000000,1
6.17251000000,53.18160000000,1
0.09544000000,51.63463000000,1
-0.33127000000,51.82133000000,1
14.08333000000,52.95003000000,1
11.75000000000,51.05003000000,1
13.58333000000,50.95003000000,1
10.08333000000,48.85002000000,1
7.75000000000,48.05002000000,1
18.15717000000,69.63164000000,1
10.34638000000,59.45595000000,1
9.52108000000,58.85854000000,1
9.47526000000,58.85822000000,1
21.31964000000,77.97031000000,1
9.85829000000,58.96383000000,1
11.69577000000,60.85476000000,1
20.80000000000,48.60000000000,1
7.89957000000,54.18346000000,1
9.91667000000,47.85002000000,1
11.55440000000,58.30540000000,1
12.93550000000,55.56740000000,1
14.20270000000,55.70920000000,1
12.82890000000,56.66460000000,1
11.25000000000,51.35003000000,1
6.75000000000,49.25003000000,1
12.47278000000,66.19515000000,1
11.01084000000,59.03273000000,1
18.71912000000,70.07899000000,1
19.29306000000,69.22194000000,1
10.39620000000,59.10810000000,1
9.75054000000,58.98871000000,1
5.76669000000,58.53087000000,1
6.61992000000,58.08736000000,1
9.63837000000,60.08047000000,1
16.78993000000,69.26828000000,1
10.25998000000,63.07647000000,1
30.72719000000,70.42871000000,1
30.57628000000,70.50638000000,1
21.28907000000,69.63466000000,1
10.63503000000,59.89250000000,1
11.04031000000,59.84700000000,1
-3.36167000000,55.96053000000,1
-1.48270000000,52.64126000000,1
6.90917000000,52.85995000000,1
6.98832000000,52.99373000000,1
6.83793000000,52.95071000000,1
6.98503000000,52.90390000000,1
4.90703000000,52.64402000000,1
4.68326000000,52.77772000000,1
5.79772000000,53.09361000000,1
10.57347000000,59.19814000000,1
10.71767000000,59.87949000000,1
10.54039000000,59.88516000000,1
23.23587000000,70.77392000000,1
29.70056000000,70.54791000000,1
10.39664000000,59.06972000000,1
6.60769000000,58.09079000000,1
18.60078000000,69.13293000000,1
5.67378000000,58.80155000000,1
10.40686000000,59.10505000000,1
9.99441000000,59.26443000000,1
48.40000000000,64.60000000000,1
6.09772000000,53.18207000000,1
5.71964000000,52.64453000000,1
4.83985000000,52.10447000000,1
4.70147000000,51.60937000000,1
6.76356000000,52.95159000000,1
14.61430000000,65.09320000000,1
16.61450000000,56.49010000000,1
12.93940000000,56.58180000000,1
12.99890000000,55.73130000000,1
10.71663000000,59.88277000000,1
15.87595000000,69.27368000000,1
11.35556000000,64.11426000000,1
-0.48535000000,51.55363000000,1
-0.06425000000,51.27762000000,1
0.60000000000,42.60000000000,1
43.30000000000,54.70000000000,1
7.80000000000,48.90000000000,1
9.08333000000,48.35003000000,1
10.45082000000,59.06670000000,1
23.24056000000,69.02070000000,1
11.59216000000,60.90114000000,1
5.72751000000,58.53683000000,1
5.70669000000,58.53571000000,1
5.60117000000,58.87646000000,1
11.15130000000,58.84560000000,1
13.55420000000,55.69180000000,1
12.44760000000,56.30180000000,1
14.20060000000,55.70370000000,1
11.15020000000,58.84590000000,1
14.08870000000,55.38480000000,1
12.45160000000,56.30110000000,1
7.80877000000,48.54922000000,1
2.40000000000,47.80000000000,1
9.75000000000,49.95003000000,1
5.77689000000,50.75679000000,1
6.00382000000,51.83447000000,1
4.76687000000,52.10411000000,1
4.62779000000,51.69881000000,1
0.60000000000,42.50000000000,1
37.60000000000,58.50000000000,1
8.75000000000,47.75002000000,1
8.25000000000,48.95003000000,1
10.41667000000,51.95003000000,1
11.55210000000,58.30430000000,1
12.88890000000,56.80030000000,1
12.96790000000,55.72700000000,1
14.26910000000,55.65420000000,1
5.51794000000,58.72882000000,1
9.16927000000,62.03560000000,1
9.12862000000,62.05142000000,1
9.09506000000,59.46902000000,1
13.66070000000,55.70600000000,1
14.27370000000,55.66090000000,1
10.45211000000,59.07635000000,1
10.74036000000,59.89509000000,1
18.03571000000,69.63096000000,1
30.59290000000,70.54161000000,1
5.54335000000,59.89260000000,1
5.20420000000,52.24042000000,1
7.06104000000,52.94780000000,1
5.49548000000,51.61133000000,1
5.85733000000,51.70032000000,1
6.68918000000,52.95243000000,1
6.02162000000,53.09263000000,1
5.20727000000,51.47641000000,1
10.80638000000,62.14264000000,1
5.86723000000,59.56221000000,1
17.24842000000,69.02467000000,1
10.55609000000,59.21150000000,1
11.00919000000,59.03247000000,1
29.40000000000,55.00000000000,1
9.91667000000,49.25003000000,1
14.27480000000,55.66110000000,1
12.83220000000,56.66460000000,1
-6.45031000000,56.33739000000,1
12.45210000000,56.29870000000,1
16.47500000000,58.27950000000,1
14.19700000000,55.38540000000,1
9.60980000000,58.88312000000,1
10.57003000000,59.20296000000,1
10.44798000000,59.45117000000,1
19.00827000000,69.63672000000,1
30.71924000000,70.42139000000,1
16.00350000000,59.76020000000,1
6.90294000000,52.68027000000,1
6.84244000000,53.08547000000,1
6.76214000000,52.90667000000,1
3.76496000000,51.55518000000,1
5.70604000000,50.75701000000,1
5.94641000000,53.04808000000,1
6.22899000000,52.23756000000,1
5.56642000000,51.29664000000,1
11.04280000000,58.87740000000,1
16.13750000000,64.10420000000,1
14.20340000000,55.70530000000,1
16.01950000000,59.60650000000,1
9.75000000000,49.65003000000,1
8.08333000000,48.35002000000,1
-1.01703000000,53.62726000000,1
-0.20053000000,51.45967000000,1
10.67997000000,59.31562000000,1
10.74232000000,59.89018000000,1
10.44054000000,59.45231000000,1
10.22496000000,63.34041000000,1
16.51922000000,69.07050000000,1
10.46085000000,59.36853000000,1
10.24338000000,60.12942000000,1
9.60671000000,58.88039000000,1
29.05608000000,69.16615000000,1
11.01464000000,59.03212000000,1
7.44650000000,58.01937000000,1
6.78538000000,58.05809000000,1
9.69591000000,59.06598000000,1
30.48095000000,70.21877000000,1
10.36257000000,59.50194000000,1
4.41566000000,51.47251000000,1
6.02228000000,53.13756000000,1
6.32013000000,53.09068000000,1
6.61734000000,53.04306000000,1
5.56624000000,51.25170000000,1
9.12662000000,62.05134000000,1
8.98745000000,61.86808000000,1
30.72015000000,70.42136000000,1
9.96929000000,59.25959000000,1
11.35920000000,62.58614000000,1
5.76500000000,58.53105000000,1
11.35731000000,62.58644000000,1
8.07200000000,58.19120000000,1
11.91667000000,50.25003000000,1
11.58333000000,48.65003000000,1
9.75000000000,49.05003000000,1
15.35330000000,59.18290000000,1
17.34570000000,59.88900000000,1
13.06610000000,55.37380000000,1
14.33680000000,55.57470000000,1
-0.20756000000,51.27990000000,1
7.26744000000,62.88755000000,1
7.20975000000,52.94562000000,1
5.71628000000,52.19516000000,1
6.29942000000,52.10221000000,1
6.60976000000,52.77352000000,1
5.13555000000,51.43134000000,1
16.30290000000,64.18260000000,1
14.99750000000,59.85060000000,1
14.23120000000,55.50100000000,1
12.68290000000,56.70820000000,1
12.48320000000,56.29000000000,1
12.98180000000,55.72910000000,1
7.33296000000,61.28757000000,1
24.73584000000,71.09532000000,1
15.16695000000,69.06609000000,1
18.85154000000,69.63812000000,1
18.90115000000,69.01918000000,1
6.27579000000,61.86197000000,1
5.74217000000,58.53705000000,1
10.75891000000,59.68437000000,1
6.78669000000,58.08233000000,1
15.79307000000,78.20801000000,1
9.08234000000,61.87090000000,1
-5.97556000000,56.44349000000,1
-3.20152000000,55.96219000000,1
23.05095000000,70.83559000000,1
10.45198000000,59.07283000000,1
8.44116000000,58.28871000000,1
6.51379000000,51.92057000000,1
6.88762000000,52.23102000000,1
4.91235000000,52.14972000000,1
5.77508000000,58.52738000000,1
9.06030000000,61.86663000000,1
7.37441000000,61.27171000000,1
8.34558000000,62.87724000000,1
14.19500000000,55.38490000000,1
12.92450000000,55.56950000000,1
10.57637000000,59.19663000000,1
19.01272000000,69.71418000000,1
24.78986000000,71.08773000000,1
9.82028000000,58.97511000000,1
-3.62387000000,50.56283000000,1
-1.64488000000,50.84342000000,1
-4.61195000000,55.49088000000,1
14.27590000000,55.66230000000,1
16.90000000000,48.00000000000,1
5.93128000000,51.83483000000,1
5.84819000000,50.80148000000,1
6.09625000000,53.09221000000,1
6.24908000000,53.27093000000,1
6.96237000000,52.27500000000,1
5.56856000000,51.83595000000,1
5.35045000000,52.42030000000,1
6.55123000000,53.35825000000,1
5.70022000000,58.53644000000,1
21.31027000000,77.96607000000,1
11.01235000000,59.03396000000,1
6.78215000000,58.06651000000,1
9.01107000000,61.87287000000,1
10.08333000000,48.15002000000,1
14.09200000000,55.38520000000,1
13.16520000000,55.78180000000,1
13.00070000000,55.72600000000,1
13.33330000000,55.67710000000,1
13.24030000000,56.03260000000,1
12.38180000000,58.77260000000,1
19.07836000000,69.60165000000,1
10.28391000000,63.22379000000,1
7.06685000000,62.31068000000,1
-0.53534000000,54.43139000000,1
-0.44836000000,52.63223000000,1
7.63871000000,49.05793000000,1
6.84849000000,53.26514000000,1
6.99164000000,53.08356000000,1
6.29486000000,51.87753000000,1
4.69459000000,52.05876000000,1
6.38039000000,52.46108000000,1
9.92687000000,58.97858000000,1
11.01344000000,59.03225000000,1
10.09845000000,62.12178000000,1
5.60339000000,58.88278000000,1
14.06640000000,55.38500000000,1
12.35670000000,56.92390000000,1
12.83590000000,55.41800000000,1
-1.60492000000,55.42824000000,1
-0.63493000000,51.37560000000,1
6.78145000000,62.03889000000,1
6.37737000000,52.32629000000,1
3.48610000000,51.32621000000,1
5.78148000000,51.29611000000,1
7.03728000000,52.31892000000,1
5.64136000000,51.88076000000,1
5.49602000000,51.83604000000,1
11.94838000000,61.91897000000,1
16.62550000000,56.62990000000,1
6.78440000000,58.06484000000,1
6.68320000000,58.06971000000,1
5.77405000000,58.52815000000,1
6.78223000000,58.06280000000,1
9.61291000000,58.88771000000,1
5.70397000000,58.53621000000,1
8.75000000000,48.95003000000,1
5.77727000000,50.80174000000,1
4.68398000000,52.73278000000,1
4.83930000000,52.14941000000,1
7.10000000000,48.20000000000,1
9.25000000000,48.75003000000,1
7.91667000000,48.35002000000,1
30.72813000000,70.42869000000,1
10.33737000000,59.30612000000,1
5.56184000000,58.83965000000,1
7.43830000000,58.01502000000,1
12.36060000000,56.92080000000,1
13.16340000000,55.77760000000,1
-0.47328000000,51.91318000000,1
0.71054000000,52.25163000000,1
5.86837000000,52.73389000000,1
6.66810000000,52.23361000000,1
6.24818000000,53.22601000000,1
6.68650000000,52.86258000000,1
5.42464000000,53.22909000000,1
5.49951000000,53.22905000000,1
5.63885000000,51.43134000000,1
10.76859000000,59.88796000000,1
19.59571000000,68.86116000000,1
9.87525000000,59.91285000000,1
6.34298000000,61.85879000000,1
5.54871000000,58.81088000000,1
7.02883000000,58.13989000000,1
6.75495000000,58.06662000000,1
13.50850000000,55.70030000000,1
14.28520000000,53.14963000000,1
62.30000000000,66.70000000000,1
42.00000000000,60.70000000000,1
6.59859000000,52.36917000000,1
4.69529000000,52.01383000000,1
-3.61772000000,50.38302000000,1
-1.92925000000,50.66407000000,1
-5.74596000000,54.78187000000,1
-0.64025000000,51.19579000000,1
14.96719000000,68.95499000000,1
19.26083000000,69.37989000000,1
30.83050000000,69.77840000000,1
9.24497000000,62.00487000000,1
5.73744000000,58.53736000000,1
14.25000000000,52.95003000000,1
12.79140000000,56.64890000000,1
9.75000000000,49.85003000000,1
5.49537000000,51.56639000000,1
3.91638000000,51.33244000000,1
4.91187000000,52.19466000000,1
6.68118000000,52.68289000000,1
5.35129000000,51.38666000000,1
5.64844000000,53.09403000000,1
5.71529000000,52.06034000000,1
18.65090000000,69.03747000000,1
1.13048000000,51.97139000000,1
6.53923000000,52.90903000000,1
6.91546000000,53.03962000000,1
3.54876000000,51.55198000000,1
5.49940000000,53.18412000000,1
5.49917000000,53.09426000000,1
6.78072000000,58.06248000000,1
5.72607000000,58.53710000000,1
10.88565000000,60.47230000000,1
10.10439000000,62.12340000000,1
25.30000000000,54.70000000000,1
12.45060000000,56.30220000000,1
14.20040000000,55.70510000000,1
4.87600000000,59.30304000000,1
2.10000000000,42.30000000000,1
12.40000000000,50.10000000000,1
4.91473000000,51.92503000000,1
6.53804000000,52.86411000000,1
6.30219000000,52.23701000000,1
5.94757000000,53.13793000000,1
12.93640000000,55.57010000000,1
16.52860000000,56.53560000000,1
5.71011000000,51.34127000000,1
11.46820000000,58.11650000000,1
14.05810000000,55.38110000000,1
14.08530000000,55.38510000000,1
14.27600000000,55.65500000000,1
15.01050000000,65.06490000000,1
13.58510000000,58.32660000000,1
20.69029000000,69.91720000000,1
5.76129000000,58.53299000000,1
8.08730000000,58.20812000000,1
13.20000000000,56.50000000000,1
6.39060000000,52.91037000000,1
5.94931000000,53.27271000000,1
4.83031000000,52.86836000000,1
-5.91054000000,54.60510000000,1
8.91667000000,51.75003000000,0
10.08333000000,50.95003000000,0
4.70000000000,43.70000000000,0
11.25000000000,49.85003000000,0
11.41667000000,49.65003000000,0
11.41667000000,49.75003000000,0
11.41667000000,49.55003000000,0
11.25000000000,49.75003000000,0
11.58333000000,49.65003000000,0
11.25000000000,49.55003000000,0
11.58333000000,49.55003000000,0
11.58333000000,49.45003000000,0
11.41667000000,49.85002000000,0
11.25000000000,49.65003000000,0
11.25000000000,50.05003000000,0
11.58333000000,49.75003000000,0
10.41667000000,49.55002000000,0
10.75000000000,48.85002000000,0
13.41667000000,54.05003000000,0
15.00000000000,47.80000000000,0
8.91667000000,54.15003000000,0
8.91667000000,54.05003000000,0
8.75000000000,54.65003000000,0
8.91667000000,54.25003000000,0
8.20000000000,55.50000000000,0
8.75000000000,54.75003000000,0
8.41667000000,54.95003000000,0
8.58333000000,54.95003000000,0
8.41667000000,55.05003000000,0
9.91667000000,54.65003000000,0
10.41667000000,53.85003000000,0
8.58333000000,52.75003000000,0
8.50000000000,57.00000000000,0
12.25000000000,49.35003000000,0
-2.50000000000,55.00000000000,0
8.25000000000,51.15003000000,0
11.08333000000,49.25003000000,0
20.10000000000,49.10000000000,0
16.90000000000,48.70000000000,0
11.91667000000,53.35003000000,0
19.70000000000,64.30000000000,0
12.08333000000,53.35003000000,0
14.25000000000,52.45003000000,0
23.80000000000,35.30000000000,0
23.80000000000,35.20000000000,0
23.90000000000,35.30000000000,0
10.75000000000,53.85003000000,0
11.08333000000,49.55003000000,0
8.08333000000,53.15003000000,0
-2.30000000000,46.70000000000,0
10.25000000000,54.35003000000,0
24.70000000000,59.40000000000,0
24.90000000000,60.10000000000,0
4.90000000000,60.30000000000,0
18.50000000000,57.50000000000,0
9.58333000000,53.75003000000,0
8.75000000000,53.85003000000,0
5.80000000000,61.10000000000,0
10.75000000000,53.95003000000,0
16.30000000000,78.80000000000,0
9.91667000000,53.55003000000,0
8.75000000000,53.05003000000,0
8.75000000000,50.85003000000,0
12.90000000000,59.90000000000,0
11.60000000000,56.80000000000,0
10.08333000000,53.55003000000,0
11.30000000000,54.70000000000,0
1.30000000000,50.10000000000,0
15.60000000000,58.10000000000,0
-6.70000000000,33.50000000000,0
10.08333000000,54.45003000000,0
19.90000000000,60.20000000000,0
24.60000000000,60.40000000000,0
10.00000000000,56.00000000000,0
6.41667000000,49.85003000000,0
8.58333000000,48.45002000000,0
14.60000000000,48.50000000000,0
14.90000000000,48.40000000000,0
13.60000000000,47.30000000000,0
15.20000000000,48.90000000000,0
13.30000000000,48.00000000000,0
2.00000000000,47.40000000000,0
-5.50000000000,42.70000000000,0
10.08333000000,50.65003000000,0
10.25000000000,50.65003000000,0
10.08333000000,50.55003000000,0
11.30000000000,43.30000000000,0
13.60000000000,46.50000000000,0
8.75000000000,53.15003000000,0
8.75000000000,50.65003000000,0
6.00000000000,43.00000000000,0
9.75000000000,52.55003000000,0
4.80000000000,43.70000000000,0
12.08333000000,47.75002000000,0
14.25000000000,51.15003000000,0
8.91667000000,53.15003000000,0
9.70000000000,46.40000000000,0
17.90000000000,40.10000000000,0
9.80000000000,46.50000000000,0
10.00000000000,46.30000000000,0
12.25528000000,79.74444000000,0
16.04055000000,78.89500000000,0
20.13417000000,79.25167000000,0
13.28750000000,79.45556000000,0
15.88639000000,77.01778000000,0
13.61162000000,64.30367000000,0
13.72443000000,64.18814000000,0
12.32366000000,61.30353000000,0
20.76132000000,80.71375000000,0
10.64240000000,60.94958000000,0
10.63079000000,60.95440000000,0
25.92462000000,69.69250000000,0
10.78996000000,64.50634000000,0
10.69184000000,64.46456000000,0
12.04756000000,61.24910000000,0
5.54331000000,61.57532000000,0
12.27791000000,61.34013000000,0
12.02084000000,61.27177000000,0
8.73053000000,61.00520000000,0
22.49485000000,69.27288000000,0
12.35387000000,61.31712000000,0
8.78271000000,61.11592000000,0
8.49786000000,61.16314000000,0
13.38106000000,79.42159000000,0
10.85259000000,64.36555000000,0
4.91995000000,60.49484000000,0
21.80283000000,80.20742000000,0
9.55219000000,60.82644000000,0
8.84361000000,60.86516000000,0
8.81120000000,60.87825000000,0
8.03805000000,59.69118000000,0
13.15967000000,65.54572000000,0
9.31520000000,62.72002000000,0
12.06805000000,59.92037000000,0
15.81022000000,66.74860000000,0
8.04902000000,61.64015000000,0
6.33604000000,58.92235000000,0
7.65554000000,60.29738000000,0
9.30522000000,62.73577000000,0
15.44394000000,66.83713000000,0
15.41153000000,66.82149000000,0
9.27717000000,62.74156000000,0
6.31542000000,58.84297000000,0
22.89347000000,77.29508000000,0
22.83381000000,77.32361000000,0
8.92039000000,61.17491000000,0
16.65161000000,78.67078000000,0
16.65194000000,68.56698000000,0
16.05000000000,79.32194000000,0
13.82674000000,64.14692000000,0
13.62048000000,64.36188000000,0
8.71926000000,61.01626000000,0
23.25484000000,80.33602000000,0
27.84602000000,70.44342000000,0
8.67116000000,59.84750000000,0
4.79411000000,60.66342000000,0
7.71035000000,60.60907000000,0
4.95173000000,60.57792000000,0
15.59018000000,66.74826000000,0
14.29864000000,66.41170000000,0
20.84604000000,77.53872000000,0
8.04225000000,59.70438000000,0
22.88150000000,78.05758000000,0
14.21078000000,78.06214000000,0
18.16389000000,77.50389000000,0
8.57093000000,61.14938000000,0
7.66946000000,60.60780000000,0
7.50542000000,60.55398000000,0
7.68446000000,60.60903000000,0
6.45548000000,60.91152000000,0
7.62132000000,60.62437000000,0
22.84431000000,78.25042000000,0
28.20558000000,71.08203000000,0
14.21667000000,78.04305000000,0
14.20806000000,78.07667000000,0
11.63083000000,79.84388000000,0
9.73190000000,60.63056000000,0
26.22920000000,69.81282000000,0
9.01651000000,58.57155000000,0
8.98252000000,58.56194000000,0
8.74880000000,61.04189000000,0
8.75983000000,61.04712000000,0
8.84242000000,60.98526000000,0
4.98658000000,60.80684000000,0
7.90604000000,60.50853000000,0
5.59470000000,62.40393000000,0
9.03633000000,60.64194000000,0
